index,Date,Country,Status,AQI,timeStamp,countryCode
2827,2022-08-10,Australia,Good,48.0,1660114800.0,6
2828,2022-08-10,Austria,Good,27.0,1660114800.0,7
2829,2022-08-10,Azerbaijan,Moderate,55.0,1660114800.0,8
2830,2022-08-10,Bahrain,Unhealthy for Sensitive Groups,132.0,1660114800.0,9
2831,2022-08-10,Bangladesh,Unhealthy for Sensitive Groups,141.0,1660114800.0,10
2832,2022-08-10,Belarus,Good,32.0,1660114800.0,11
2833,2022-08-10,Belgium,Good,42.0,1660114800.0,12
2834,2022-08-10,Belize,Good,13.0,1660114800.0,13
2835,2022-08-10,Bermuda,Good,15.0,1660114800.0,14
2836,2022-08-10,Bolivia,Good,20.0,1660114800.0,15
2837,2022-08-10,Bosnia and Herzegovina,Moderate,62.0,1660114800.0,16
2838,2022-08-10,Brazil,Moderate,55.0,1660114800.0,17
2839,2022-08-10,Brunei,Good,14.0,1660114800.0,18
2840,2022-08-10,Bulgaria,Good,30.0,1660114800.0,19
2841,2022-08-10,Burkina Faso,Moderate,83.0,1660114800.0,20
2842,2022-08-10,Cambodia,Good,15.0,1660114800.0,21
2843,2022-08-10,Canada,Moderate,56.0,1660114800.0,22
2844,2022-08-10,Cape Verde,Good,40.0,1660114800.0,23
2845,2022-08-10,Cayman Islands,Good,18.0,1660114800.0,24
2846,2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134.0,1660114800.0,25
2847,2022-08-10,Chad,Moderate,57.0,1660114800.0,26
2848,2022-08-10,Chile,Moderate,85.0,1660114800.0,27
2849,2022-08-10,China,Unhealthy,155.0,1660114800.0,28
2850,2022-08-10,Colombia,Moderate,68.0,1660114800.0,29
2851,2022-08-10,Costa Rica,Good,20.0,1660114800.0,30
2852,2022-08-10,Croatia,Good,32.0,1660114800.0,31
2853,2022-08-10,Cyprus,Moderate,70.0,1660114800.0,32
2854,2022-08-10,Czech Republic,Moderate,57.0,1660114800.0,33
2855,2022-08-10,Denmark,Good,15.0,1660114800.0,34
2856,2022-08-10,Dominican Republic,Good,13.0,1660114800.0,35
2857,2022-08-10,Ecuador,Moderate,60.0,1660114800.0,36
2858,2022-08-10,Egypt,Moderate,86.0,1660114800.0,37
2859,2022-08-10,El Salvador,Moderate,74.0,1660114800.0,38
2860,2022-08-10,Estonia,Good,24.0,1660114800.0,39
2861,2022-08-10,Ethiopia,Unhealthy,156.0,1660114800.0,40
2862,2022-08-10,Finland,Good,25.0,1660114800.0,41
2863,2022-08-10,France,Moderate,76.0,1660114800.0,42
2864,2022-08-10,French Guiana,Good,16.0,1660114800.0,43
2865,2022-08-10,Gabon,Unhealthy,167.0,1660114800.0,44
2866,2022-08-10,Gambia,Good,4.0,1660114800.0,45
2867,2022-08-10,Georgia,Moderate,53.0,1660114800.0,46
2868,2022-08-10,Germany,Moderate,58.0,1660114800.0,47
2869,2022-08-10,Ghana,Moderate,84.0,1660114800.0,48
2870,2022-08-10,Gibraltar,Moderate,99.0,1660114800.0,49
2871,2022-08-10,Greece,Moderate,50.0,1660114800.0,50
2872,2022-08-10,Grenada,Good,5.0,1660114800.0,51
2873,2022-08-10,Guadeloupe,Good,14.0,1660114800.0,52
2874,2022-08-10,Guam,Good,1.0,1660114800.0,53
2875,2022-08-10,Guatemala,Good,27.0,1660114800.0,54
2876,2022-08-10,Honduras,Good,2.0,1660114800.0,55
2877,2022-08-10,Hong Kong,Good,20.0,1660114800.0,56
2878,2022-08-10,Hungary,Good,38.0,1660114800.0,57
2879,2022-08-10,Iceland,Good,15.0,1660114800.0,58
2880,2022-08-10,India,Unhealthy,150.0,1660114800.0,59
2881,2022-08-10,Indonesia,Moderate,93.0,1660114800.0,60
2882,2022-08-10,Iran,Very Unhealthy,255.0,1660114800.0,61
2883,2022-08-10,Iraq,Unhealthy,226.0,1660114800.0,62
2884,2022-08-10,Ireland,Good,29.0,1660114800.0,63
2885,2022-08-10,Israel,Moderate,74.0,1660114800.0,64
2886,2022-08-10,Italy,Moderate,72.0,1660114800.0,65
2887,2022-08-10,Ivory Coast,Moderate,63.0,1660114800.0,66
2888,2022-08-10,Japan,Moderate,75.0,1660114800.0,67
2889,2022-08-10,Jersey,Good,25.0,1660114800.0,68
2890,2022-08-10,Jordan,Good,33.0,1660114800.0,69
2891,2022-08-10,Kazakhstan,Unhealthy for Sensitive Groups,113.0,1660114800.0,70
2892,2022-08-10,Kenya,Good,21.0,1660114800.0,71
2893,2022-08-10,Kosovo,Good,46.0,1660114800.0,72
2894,2022-08-10,Kuwait,Hazardous,407.0,1660114800.0,73
2895,2022-08-10,Kyrgyzstan,Moderate,59.0,1660114800.0,74
2896,2022-08-10,Laos,Good,26.0,1660114800.0,75
2897,2022-08-10,Latvia,Good,28.0,1660114800.0,76
2898,2022-08-10,Lebanon,Moderate,76.0,1660114800.0,77
2899,2022-08-10,Liberia,Moderate,51.0,1660114800.0,78
2900,2022-08-10,Liechtenstein,Good,45.0,1660114800.0,79
2901,2022-08-10,Lithuania,Good,28.0,1660114800.0,80
2902,2022-08-10,Luxembourg,Moderate,54.0,1660114800.0,81
2903,2022-08-10,Macao,Good,26.0,1660114800.0,82
2904,2022-08-10,Macedonia,Moderate,54.0,1660114800.0,83
2905,2022-08-10,Madagascar,Good,26.0,1660114800.0,84
2906,2022-08-10,Malaysia,Moderate,76.0,1660114800.0,85
2907,2022-08-10,Malta,Good,40.0,1660114800.0,86
2908,2022-08-10,Martinique,Good,29.0,1660114800.0,87
2909,2022-08-10,Mexico,Moderate,88.0,1660114800.0,88
2910,2022-08-10,Moldova,Good,8.0,1660114800.0,89
2911,2022-08-10,Monaco,Good,38.0,1660114800.0,90
2912,2022-08-10,Mongolia,Good,47.0,1660114800.0,91
2913,2022-08-10,Montenegro,Good,43.0,1660114800.0,92
2914,2022-08-10,Myanmar,Good,21.0,1660114800.0,93
2915,2022-08-10,Nepal,Moderate,50.0,1660114800.0,94
2916,2022-08-10,Netherlands,Moderate,53.0,1660114800.0,95
2917,2022-08-10,New Caledonia,Good,29.0,1660114800.0,96
2918,2022-08-10,New Zealand,Good,23.0,1660114800.0,97
2919,2022-08-10,Nigeria,Unhealthy for Sensitive Groups,105.0,1660114800.0,98
2920,2022-08-10,Norway,Good,30.0,1660114800.0,99
2921,2022-08-10,Pakistan,Moderate,91.0,1660114800.0,100
2922,2022-08-10,Palestinian Territory,Moderate,56.0,1660114800.0,101
2923,2022-08-10,Peru,Moderate,99.0,1660114800.0,102
2924,2022-08-10,Philippines,Moderate,83.0,1660114800.0,103
2925,2022-08-10,Poland,Good,39.0,1660114800.0,104
2926,2022-08-10,Portugal,Good,30.0,1660114800.0,105
2927,2022-08-10,Puerto Rico,Good,10.0,1660114800.0,106
2928,2022-08-10,Qatar,Unhealthy,183.0,1660114800.0,107
2929,2022-08-10,Reunion,Good,28.0,1660114800.0,108
2930,2022-08-10,Romania,Moderate,54.0,1660114800.0,109
2931,2022-08-10,Russia,Moderate,91.0,1660114800.0,110
2932,2022-08-10,San Marino,Good,42.0,1660114800.0,111
2933,2022-08-10,Senegal,Good,33.0,1660114800.0,113
2934,2022-08-10,Serbia,Moderate,56.0,1660114800.0,114
2935,2022-08-10,Singapore,Good,42.0,1660114800.0,115
2936,2022-08-10,Slovakia,Good,41.0,1660114800.0,116
2937,2022-08-10,Slovenia,Good,33.0,1660114800.0,117
2938,2022-08-10,South Africa,Moderate,83.0,1660114800.0,118
2939,2022-08-10,South Korea,Moderate,66.0,1660114800.0,119
2940,2022-08-10,Spain,Moderate,87.0,1660114800.0,120
2941,2022-08-10,Sri Lanka,Good,38.0,1660114800.0,121
2942,2022-08-10,Sudan,Unhealthy for Sensitive Groups,102.0,1660114800.0,122
2943,2022-08-10,Sweden,Good,21.0,1660114800.0,123
2944,2022-08-10,Switzerland,Good,49.0,1660114800.0,124
2945,2022-08-10,Taiwan,Moderate,53.0,1660114800.0,125
2946,2022-08-10,Tajikistan,Moderate,73.0,1660114800.0,126
2947,2022-08-10,Thailand,Moderate,70.0,1660114800.0,127
2948,2022-08-10,Togo,Moderate,80.0,1660114800.0,128
2949,2022-08-10,Trinidad and Tobago,Good,38.0,1660114800.0,129
2950,2022-08-10,Turkey,Moderate,81.0,1660114800.0,130
2951,2022-08-10,Turkmenistan,Moderate,70.0,1660114800.0,131
2952,2022-08-10,Uganda,Unhealthy for Sensitive Groups,142.0,1660114800.0,132
2953,2022-08-10,Ukraine,Moderate,54.0,1660114800.0,133
2954,2022-08-10,United Arab Emirates,Unhealthy for Sensitive Groups,100.0,1660114800.0,134
2955,2022-08-10,United Kingdom of Great Britain and Northern Ireland,Moderate,62.0,1660114800.0,135
2956,2022-08-10,United States of America,Moderate,84.0,1660114800.0,136
2957,2022-08-10,Uzbekistan,Good,12.0,1660114800.0,137
2958,2022-08-10,Vatican,Good,42.0,1660114800.0,138
2959,2022-08-10,Venezuela,Good,14.0,1660114800.0,139
2960,2022-08-10,Vietnam,Good,37.0,1660114800.0,140
2961,2022-08-10,Zambia,Unhealthy,157.0,1660114800.0,141
2962,2022-08-11,Albania,Moderate,60.0,1660201200.0,142
2963,2022-08-11,Algeria,Moderate,65.0,1660201200.0,1
2964,2022-08-11,Andorra,Good,47.0,1660201200.0,2
2965,2022-08-11,Angola,Moderate,84.0,1660201200.0,3
2966,2022-08-11,Argentina,Good,33.0,1660201200.0,4
2967,2022-08-11,Armenia,Moderate,53.0,1660201200.0,5
2968,2022-08-11,Australia,Good,43.0,1660201200.0,6
2969,2022-08-11,Austria,Good,21.0,1660201200.0,7
2970,2022-08-11,Azerbaijan,Moderate,69.0,1660201200.0,8
2971,2022-08-11,Bahrain,Unhealthy,200.0,1660201200.0,9
2972,2022-08-11,Bangladesh,Unhealthy for Sensitive Groups,141.0,1660201200.0,10
2973,2022-08-11,Belarus,Good,49.0,1660201200.0,11
2974,2022-08-11,Belgium,Good,49.0,1660201200.0,12
2975,2022-08-11,Belize,Good,30.0,1660201200.0,13
2976,2022-08-11,Bermuda,Good,11.0,1660201200.0,14
2977,2022-08-11,Bolivia,Good,8.0,1660201200.0,15
2978,2022-08-11,Bosnia and Herzegovina,Moderate,55.0,1660201200.0,16
2979,2022-08-11,Brazil,Good,49.0,1660201200.0,17
2980,2022-08-11,Brunei,Good,12.0,1660201200.0,18
2981,2022-08-11,Bulgaria,Good,31.0,1660201200.0,19
2982,2022-08-11,Burkina Faso,Moderate,76.0,1660201200.0,20
2983,2022-08-11,Cambodia,Good,15.0,1660201200.0,21
2984,2022-08-11,Canada,Moderate,58.0,1660201200.0,22
2985,2022-08-11,Cape Verde,Moderate,52.0,1660201200.0,23
2986,2022-08-11,Cayman Islands,Good,6.0,1660201200.0,24
2987,2022-08-11,Central African Republic,Unhealthy,161.0,1660201200.0,25
2988,2022-08-11,Chad,Moderate,87.0,1660201200.0,26
2989,2022-08-11,Chile,Unhealthy for Sensitive Groups,122.0,1660201200.0,27
2990,2022-08-11,China,Unhealthy,167.0,1660201200.0,28
2991,2022-08-11,Colombia,Moderate,62.0,1660201200.0,29
2992,2022-08-11,Costa Rica,Good,17.0,1660201200.0,30
2993,2022-08-11,Croatia,Good,28.0,1660201200.0,31
2994,2022-08-11,Cyprus,Moderate,63.0,1660201200.0,32
2995,2022-08-11,Czech Republic,Moderate,52.0,1660201200.0,33
2996,2022-08-11,Denmark,Good,15.0,1660201200.0,34
2997,2022-08-11,Dominican Republic,Good,20.0,1660201200.0,35
2998,2022-08-11,Ecuador,Moderate,73.0,1660201200.0,36
2999,2022-08-11,Egypt,Moderate,86.0,1660201200.0,37
3000,2022-08-11,El Salvador,Moderate,81.0,1660201200.0,38
3001,2022-08-11,Estonia,Good,24.0,1660201200.0,39
3002,2022-08-11,Ethiopia,Moderate,70.0,1660201200.0,40
3003,2022-08-11,Finland,Good,26.0,1660201200.0,41
3004,2022-08-11,France,Moderate,76.0,1660201200.0,42
3005,2022-08-11,French Guiana,Good,13.0,1660201200.0,43
3006,2022-08-11,Gabon,Unhealthy for Sensitive Groups,128.0,1660201200.0,44
3007,2022-08-11,Gambia,Good,30.0,1660201200.0,45
3008,2022-08-11,Georgia,Moderate,57.0,1660201200.0,46
3009,2022-08-11,Germany,Moderate,69.0,1660201200.0,47
3010,2022-08-11,Ghana,Unhealthy for Sensitive Groups,100.0,1660201200.0,48
3011,2022-08-11,Gibraltar,Good,25.0,1660201200.0,49
3012,2022-08-11,Greece,Good,43.0,1660201200.0,50
3013,2022-08-11,Grenada,Good,16.0,1660201200.0,51
3014,2022-08-11,Guadeloupe,Good,40.0,1660201200.0,52
3015,2022-08-11,Guam,Good,1.0,1660201200.0,53
3016,2022-08-11,Guatemala,Good,33.0,1660201200.0,54
3017,2022-08-11,Honduras,Good,22.0,1660201200.0,55
3018,2022-08-11,Hong Kong,Good,23.0,1660201200.0,56
3019,2022-08-11,Hungary,Good,35.0,1660201200.0,57
3020,2022-08-11,Iceland,Good,15.0,1660201200.0,58
3021,2022-08-11,India,Unhealthy for Sensitive Groups,124.0,1660201200.0,59
3022,2022-08-11,Indonesia,Moderate,93.0,1660201200.0,60
3023,2022-08-11,Iran,Hazardous,308.0,1660201200.0,61
3024,2022-08-11,Iraq,Unhealthy for Sensitive Groups,137.0,1660201200.0,62
3025,2022-08-11,Ireland,Good,32.0,1660201200.0,63
3026,2022-08-11,Israel,Moderate,71.0,1660201200.0,64
3027,2022-08-11,Italy,Moderate,69.0,1660201200.0,65
3028,2022-08-11,Ivory Coast,Moderate,59.0,1660201200.0,66
3029,2022-08-11,Japan,Moderate,67.0,1660201200.0,67
3030,2022-08-11,Jersey,Good,21.0,1660201200.0,68
3031,2022-08-11,Jordan,Good,30.0,1660201200.0,69
3032,2022-08-11,Kazakhstan,Moderate,96.0,1660201200.0,70
3033,2022-08-11,Kenya,Good,30.0,1660201200.0,71
3034,2022-08-11,Kosovo,Good,32.0,1660201200.0,72
3035,2022-08-11,Kuwait,Hazardous,340.0,1660201200.0,73
3036,2022-08-11,Kyrgyzstan,Moderate,84.0,1660201200.0,74
3037,2022-08-11,Laos,Good,14.0,1660201200.0,75
3038,2022-08-11,Latvia,Good,18.0,1660201200.0,76
3039,2022-08-11,Lebanon,Moderate,76.0,1660201200.0,77
3040,2022-08-11,Liberia,Good,2.0,1660201200.0,78
3041,2022-08-11,Liechtenstein,Moderate,53.0,1660201200.0,79
3042,2022-08-11,Lithuania,Good,35.0,1660201200.0,80
3043,2022-08-11,Luxembourg,Moderate,51.0,1660201200.0,81
3044,2022-08-11,Macao,Good,20.0,1660201200.0,82
3045,2022-08-11,Macedonia,Good,42.0,1660201200.0,83
3046,2022-08-11,Madagascar,Good,23.0,1660201200.0,84
3047,2022-08-11,Malaysia,Moderate,83.0,1660201200.0,85
3048,2022-08-11,Malta,Good,43.0,1660201200.0,86
3049,2022-08-11,Martinique,Good,22.0,1660201200.0,87
3050,2022-08-11,Mexico,Moderate,84.0,1660201200.0,88
3051,2022-08-11,Moldova,Good,27.0,1660201200.0,89
3052,2022-08-11,Monaco,Good,29.0,1660201200.0,90
3053,2022-08-11,Mongolia,Moderate,65.0,1660201200.0,91
3054,2022-08-11,Montenegro,Good,40.0,1660201200.0,92
3055,2022-08-11,Myanmar,Good,29.0,1660201200.0,93
3056,2022-08-11,Nepal,Good,41.0,1660201200.0,94
3057,2022-08-11,Netherlands,Moderate,66.0,1660201200.0,95
3058,2022-08-11,New Caledonia,Good,30.0,1660201200.0,96
3059,2022-08-11,New Zealand,Good,34.0,1660201200.0,97
3060,2022-08-11,Nigeria,Unhealthy for Sensitive Groups,105.0,1660201200.0,98
3061,2022-08-11,Norway,Good,39.0,1660201200.0,99
3062,2022-08-11,Pakistan,Moderate,91.0,1660201200.0,100
3063,2022-08-11,Palestinian Territory,Good,49.0,1660201200.0,101
3064,2022-08-11,Peru,Unhealthy for Sensitive Groups,107.0,1660201200.0,102
3065,2022-08-11,Philippines,Moderate,83.0,1660201200.0,103
3066,2022-08-11,Poland,Good,37.0,1660201200.0,104
3067,2022-08-11,Portugal,Good,36.0,1660201200.0,105
3068,2022-08-11,Puerto Rico,Good,8.0,1660201200.0,106
3069,2022-08-11,Qatar,Unhealthy,183.0,1660201200.0,107
3070,2022-08-11,Reunion,Good,22.0,1660201200.0,108
3071,2022-08-11,Romania,Moderate,67.0,1660201200.0,109
3072,2022-08-11,Russia,Unhealthy for Sensitive Groups,130.0,1660201200.0,110
3073,2022-08-11,San Marino,Good,46.0,1660201200.0,111
3074,2022-08-11,Senegal,Good,33.0,1660201200.0,113
3075,2022-08-11,Serbia,Moderate,51.0,1660201200.0,114
3076,2022-08-11,Singapore,Good,27.0,1660201200.0,115
3077,2022-08-11,Slovakia,Good,27.0,1660201200.0,116
3078,2022-08-11,Slovenia,Good,29.0,1660201200.0,117
3079,2022-08-11,South Africa,Moderate,83.0,1660201200.0,118
3080,2022-08-11,South Korea,Moderate,75.0,1660201200.0,119
3081,2022-08-11,Spain,Moderate,85.0,1660201200.0,120
3082,2022-08-11,Sri Lanka,Good,23.0,1660201200.0,121
3083,2022-08-11,Sudan,Unhealthy for Sensitive Groups,117.0,1660201200.0,122
3084,2022-08-11,Sweden,Good,21.0,1660201200.0,123
3085,2022-08-11,Switzerland,Moderate,54.0,1660201200.0,124
3086,2022-08-11,Taiwan,Moderate,50.0,1660201200.0,125
3087,2022-08-11,Tajikistan,Moderate,64.0,1660201200.0,126
3088,2022-08-11,Thailand,Unhealthy for Sensitive Groups,113.0,1660201200.0,127
3089,2022-08-11,Togo,Moderate,76.0,1660201200.0,128
3090,2022-08-11,Trinidad and Tobago,Good,34.0,1660201200.0,129
3091,2022-08-11,Turkey,Moderate,80.0,1660201200.0,130
3092,2022-08-11,Turkmenistan,Moderate,61.0,1660201200.0,131
3093,2022-08-11,Uganda,Unhealthy,157.0,1660201200.0,132
3094,2022-08-11,Ukraine,Moderate,74.0,1660201200.0,133
3095,2022-08-11,United Arab Emirates,Unhealthy for Sensitive Groups,136.0,1660201200.0,134
3096,2022-08-11,United Kingdom of Great Britain and Northern Ireland,Moderate,78.0,1660201200.0,135
3097,2022-08-11,United States of America,Moderate,72.0,1660201200.0,136
3098,2022-08-11,Uzbekistan,Moderate,74.0,1660201200.0,137
3099,2022-08-11,Vatican,Good,42.0,1660201200.0,138
3100,2022-08-11,Venezuela,Good,5.0,1660201200.0,139
3101,2022-08-11,Vietnam,Moderate,60.0,1660201200.0,140
3102,2022-08-11,Zambia,Unhealthy,152.0,1660201200.0,141
3103,2022-08-12,Albania,Good,28.0,1660287600.0,142
3104,2022-08-12,Algeria,Moderate,65.0,1660287600.0,1
3105,2022-08-12,Andorra,Moderate,54.0,1660287600.0,2
3106,2022-08-12,Angola,Moderate,64.0,1660287600.0,3
3107,2022-08-12,Argentina,Good,17.0,1660287600.0,4
3108,2022-08-12,Armenia,Moderate,58.0,1660287600.0,5
3109,2022-08-12,Australia,Good,48.0,1660287600.0,6
3110,2022-08-12,Austria,Good,21.0,1660287600.0,7
3111,2022-08-12,Azerbaijan,Moderate,52.0,1660287600.0,8
3112,2022-08-12,Bahrain,Unhealthy,160.0,1660287600.0,9
3113,2022-08-12,Bangladesh,Unhealthy for Sensitive Groups,141.0,1660287600.0,10
3114,2022-08-12,Belarus,Good,46.0,1660287600.0,11
3115,2022-08-12,Belgium,Good,45.0,1660287600.0,12
3116,2022-08-12,Belize,Good,23.0,1660287600.0,13
3117,2022-08-12,Bermuda,Good,10.0,1660287600.0,14
3118,2022-08-12,Bolivia,Good,29.0,1660287600.0,15
3119,2022-08-12,Bosnia and Herzegovina,Good,49.0,1660287600.0,16
3120,2022-08-12,Brazil,Good,47.0,1660287600.0,17
3121,2022-08-12,Brunei,Good,16.0,1660287600.0,18
3122,2022-08-12,Bulgaria,Good,33.0,1660287600.0,19
3123,2022-08-12,Burkina Faso,Good,48.0,1660287600.0,20
3124,2022-08-12,Cambodia,Good,15.0,1660287600.0,21
3125,2022-08-12,Canada,Moderate,55.0,1660287600.0,22
3126,2022-08-12,Cape Verde,Good,38.0,1660287600.0,23
3127,2022-08-12,Cayman Islands,Good,4.0,1660287600.0,24
3128,2022-08-12,Central African Republic,Unhealthy,180.0,1660287600.0,25
3129,2022-08-12,Chad,Moderate,55.0,1660287600.0,26
3130,2022-08-12,Chile,Moderate,83.0,1660287600.0,27
3131,2022-08-12,China,Unhealthy,154.0,1660287600.0,28
3132,2022-08-12,Colombia,Moderate,79.0,1660287600.0,29
3133,2022-08-12,Costa Rica,Good,26.0,1660287600.0,30
3134,2022-08-12,Croatia,Good,36.0,1660287600.0,31
3135,2022-08-12,Cyprus,Moderate,63.0,1660287600.0,32
3136,2022-08-12,Czech Republic,Moderate,52.0,1660287600.0,33
3137,2022-08-12,Denmark,Good,16.0,1660287600.0,34
3138,2022-08-12,Dominican Republic,Good,20.0,1660287600.0,35
3139,2022-08-12,Ecuador,Moderate,74.0,1660287600.0,36
3140,2022-08-12,Egypt,Moderate,86.0,1660287600.0,37
3141,2022-08-12,El Salvador,Moderate,74.0,1660287600.0,38
3142,2022-08-12,Estonia,Good,27.0,1660287600.0,39
3143,2022-08-12,Ethiopia,Unhealthy,160.0,1660287600.0,40
3144,2022-08-12,Finland,Good,29.0,1660287600.0,41
3145,2022-08-12,France,Moderate,82.0,1660287600.0,42
3146,2022-08-12,French Guiana,Good,13.0,1660287600.0,43
3147,2022-08-12,Gabon,Unhealthy for Sensitive Groups,118.0,1660287600.0,44
3148,2022-08-12,Gambia,Good,30.0,1660287600.0,45
3149,2022-08-12,Georgia,Moderate,66.0,1660287600.0,46
3150,2022-08-12,Germany,Moderate,58.0,1660287600.0,47
3151,2022-08-12,Ghana,Moderate,99.0,1660287600.0,48
3152,2022-08-12,Gibraltar,Good,31.0,1660287600.0,49
3153,2022-08-12,Greece,Good,41.0,1660287600.0,50
3154,2022-08-12,Grenada,Good,10.0,1660287600.0,51
3155,2022-08-12,Guadeloupe,Good,25.0,1660287600.0,52
3156,2022-08-12,Guam,Good,1.0,1660287600.0,53
3157,2022-08-12,Guatemala,Good,44.0,1660287600.0,54
3158,2022-08-12,Honduras,Good,13.0,1660287600.0,55
3159,2022-08-12,Hong Kong,Good,31.0,1660287600.0,56
3160,2022-08-12,Hungary,Good,39.0,1660287600.0,57
3161,2022-08-12,Iceland,Good,15.0,1660287600.0,58
3162,2022-08-12,India,Unhealthy,161.0,1660287600.0,59
3163,2022-08-12,Indonesia,Moderate,93.0,1660287600.0,60
3164,2022-08-12,Iran,Unhealthy,240.0,1660287600.0,61
3165,2022-08-12,Iraq,Unhealthy for Sensitive Groups,147.0,1660287600.0,62
3166,2022-08-12,Ireland,Good,32.0,1660287600.0,63
3167,2022-08-12,Israel,Moderate,73.0,1660287600.0,64
3168,2022-08-12,Italy,Moderate,68.0,1660287600.0,65
3169,2022-08-12,Ivory Coast,Moderate,72.0,1660287600.0,66
3170,2022-08-12,Japan,Moderate,65.0,1660287600.0,67
3171,2022-08-12,Jersey,Good,17.0,1660287600.0,68
3172,2022-08-12,Jordan,Good,33.0,1660287600.0,69
3173,2022-08-12,Kazakhstan,Moderate,82.0,1660287600.0,70
3174,2022-08-12,Kenya,Good,25.0,1660287600.0,71
3175,2022-08-12,Kosovo,Good,37.0,1660287600.0,72
3176,2022-08-12,Kuwait,Unhealthy,174.0,1660287600.0,73
3177,2022-08-12,Kyrgyzstan,Moderate,72.0,1660287600.0,74
3178,2022-08-12,Laos,Good,19.0,1660287600.0,75
3179,2022-08-12,Latvia,Good,27.0,1660287600.0,76
3180,2022-08-12,Lebanon,Moderate,76.0,1660287600.0,77
3181,2022-08-12,Liberia,Good,3.0,1660287600.0,78
3182,2022-08-12,Liechtenstein,Good,46.0,1660287600.0,79
3183,2022-08-12,Lithuania,Good,38.0,1660287600.0,80
3184,2022-08-12,Luxembourg,Good,48.0,1660287600.0,81
3185,2022-08-12,Macao,Good,22.0,1660287600.0,82
3186,2022-08-12,Macedonia,Good,49.0,1660287600.0,83
3187,2022-08-12,Madagascar,Moderate,53.0,1660287600.0,84
3188,2022-08-12,Malaysia,Moderate,79.0,1660287600.0,85
3189,2022-08-12,Malta,Good,42.0,1660287600.0,86
3190,2022-08-12,Martinique,Moderate,54.0,1660287600.0,87
3191,2022-08-12,Mexico,Moderate,83.0,1660287600.0,88
3192,2022-08-12,Moldova,Good,46.0,1660287600.0,89
3193,2022-08-12,Monaco,Good,34.0,1660287600.0,90
3194,2022-08-12,Mongolia,Moderate,54.0,1660287600.0,91
3195,2022-08-12,Montenegro,Good,45.0,1660287600.0,92
3196,2022-08-12,Myanmar,Good,37.0,1660287600.0,93
3197,2022-08-12,Nepal,Moderate,69.0,1660287600.0,94
3198,2022-08-12,Netherlands,Moderate,74.0,1660287600.0,95
3199,2022-08-12,New Caledonia,Good,29.0,1660287600.0,96
3200,2022-08-12,New Zealand,Moderate,54.0,1660287600.0,97
3201,2022-08-12,Nigeria,Unhealthy for Sensitive Groups,105.0,1660287600.0,98
3202,2022-08-12,Norway,Good,27.0,1660287600.0,99
3203,2022-08-12,Pakistan,Moderate,91.0,1660287600.0,100
3204,2022-08-12,Palestinian Territory,Good,45.0,1660287600.0,101
3205,2022-08-12,Peru,Moderate,98.0,1660287600.0,102
3206,2022-08-12,Philippines,Moderate,83.0,1660287600.0,103
3207,2022-08-12,Poland,Moderate,52.0,1660287600.0,104
3208,2022-08-12,Portugal,Good,32.0,1660287600.0,105
3209,2022-08-12,Puerto Rico,Good,12.0,1660287600.0,106
3210,2022-08-12,Qatar,Unhealthy,183.0,1660287600.0,107
3211,2022-08-12,Reunion,Good,22.0,1660287600.0,108
3212,2022-08-12,Romania,Moderate,72.0,1660287600.0,109
3213,2022-08-12,Russia,Unhealthy for Sensitive Groups,106.0,1660287600.0,110
3214,2022-08-12,San Marino,Good,44.0,1660287600.0,111
3215,2022-08-12,Senegal,Good,33.0,1660287600.0,113
3216,2022-08-12,Serbia,Moderate,54.0,1660287600.0,114
3217,2022-08-12,Singapore,Good,41.0,1660287600.0,115
3218,2022-08-12,Slovakia,Moderate,52.0,1660287600.0,116
3219,2022-08-12,Slovenia,Good,28.0,1660287600.0,117
3220,2022-08-12,South Africa,Moderate,83.0,1660287600.0,118
3221,2022-08-12,South Korea,Unhealthy for Sensitive Groups,104.0,1660287600.0,119
3222,2022-08-12,Spain,Unhealthy for Sensitive Groups,121.0,1660287600.0,120
3223,2022-08-12,Sri Lanka,Good,45.0,1660287600.0,121
3224,2022-08-12,Sudan,Unhealthy for Sensitive Groups,117.0,1660287600.0,122
3225,2022-08-12,Sweden,Good,21.0,1660287600.0,123
3226,2022-08-12,Switzerland,Moderate,51.0,1660287600.0,124
3227,2022-08-12,Taiwan,Moderate,64.0,1660287600.0,125
3228,2022-08-12,Tajikistan,Moderate,82.0,1660287600.0,126
3229,2022-08-12,Thailand,Unhealthy for Sensitive Groups,100.0,1660287600.0,127
3230,2022-08-12,Togo,Unhealthy for Sensitive Groups,109.0,1660287600.0,128
3231,2022-08-12,Trinidad and Tobago,Good,34.0,1660287600.0,129
3232,2022-08-12,Turkey,Moderate,76.0,1660287600.0,130
3233,2022-08-12,Turkmenistan,Good,46.0,1660287600.0,131
3234,2022-08-12,Uganda,Unhealthy for Sensitive Groups,144.0,1660287600.0,132
3235,2022-08-12,Ukraine,Moderate,75.0,1660287600.0,133
3236,2022-08-12,United Arab Emirates,Unhealthy,176.0,1660287600.0,134
3237,2022-08-12,United Kingdom of Great Britain and Northern Ireland,Moderate,79.0,1660287600.0,135
3238,2022-08-12,United States of America,Moderate,76.0,1660287600.0,136
3239,2022-08-12,Uzbekistan,Moderate,56.0,1660287600.0,137
3240,2022-08-12,Vatican,Moderate,50.0,1660287600.0,138
